Blue Mastery 1,Blue Mastery 2,Blue Mastery 3,Blue Mastery 4,Blue Mastery 5,Blue Masteries Avg,Blue Mastery Min,Blue Mastery Max,Blue Masteries Median,Blue Masteries Kurtorsis,Blue Masteries Skewness,Blue Masteries Std,Blue Masteries Variance,Blue Winrate 1,Blue Winrate 2,Blue Winrate 3,Blue Winrate 4,Blue Winrate 5,Blue Winrates Avg,Blue Winrate Min,Blue Winrate Max,Blue Winrates Median,Blue Winrates Kurtorsis,Blue Winrates Skewness,Blue Winrates Std,Blue Winrates Variance,Red Mastery 1,Red Mastery 2,Red Mastery 3,Red Mastery 4,Red Mastery 5,Red Mastery Min,Red Mastery Max,Red Masteries Avg,Red Masteries Median,Red Masteries Kurtorsis,Red Masteries Skewness,Red Masteries Std,Red Masteries Variance,Red Winrate 1,Red Winrate 2,Red Winrate 3,Red Winrate 4,Red Winrate 5,Red Winrates Avg,Red Winrate Min,Red Winrate Max,Red Winrates Median,Red Winrates Kurtorsis,Red Winrates Skewness,Red Winrates Std,Red Winrates Variance,Blue Won
25381,51890,14463,26606,381008,99869.6,14463,381008,26606,4.845503308,2.194711097,141103.6753,19910247182,0.5,0.630136986,0.444444444,0.606060606,0.529411765,0.54201076,0.444444444,0.630136986,0.529411765,-1.710283777,-0.054067324,0.068280948,0.004662288,738844,26169,759516,212444,133126,26169,759516,374019.8,212444,-3.064515122,0.447049276,312038.7022,97368151641,0.57605178,0.166666667,0.551440329,0.50617284,0.5,0.460066323,0.166666667,0.57605178,0.50617284,4.312447034,-2.035864434,0.149402612,0.022321141,1
31993,56489,814840,3838,966,181625.2,966,814840,31993,4.917660793,2.213450905,317255.6956,1.00651E+11,0.596153846,0.5625,0.568288854,0.6,1,0.66538854,0.5625,1,0.596153846,4.846017242,2.192865606,0.167957336,0.028209667,164143,795742,58681,308492,10012,10012,795742,267414,164143,2.471221782,1.577238504,283304.7942,80261606400,0.532967033,0.529090909,0.636363636,0.642201835,0.666666667,0.601458016,0.529090909,0.666666667,0.636363636,-3.068475947,-0.468032865,0.058410003,0.003411728,0
16027,57719,2735754,22857,11514,568774.2,11514,2735754,22857,4.995470861,2.23481581,1083611.818,1.17421E+12,0.45,0.604651163,0.726027397,0.466666667,0.5625,0.561969045,0.45,0.726027397,0.5625,-0.369968804,0.656051546,0.100356164,0.01007136,903166,48767,12519,8593,457773,8593,903166,286163.6,48767,0.3939266,1.265849598,351688.9815,1.23685E+11,0.56031746,0.53968254,0.5,0.235294118,0.538461538,0.474751131,0.235294118,0.56031746,0.538461538,4.473781277,-2.097131034,0.121304466,0.014714773,0
16322,12157,25499,78303,21821,30820.4,12157,78303,21821,4.308470987,2.038717498,24176.14487,584485980.6,0.666666667,0.631578947,0.483870968,0.642857143,1,0.684994745,0.483870968,1,0.642857143,2.987495331,1.386899969,0.170084584,0.028928766,14562,60758,136758,723926,11719,11719,723926,189544.6,60758,4.426582593,2.087509257,270989.5749,73435349693,0.461538462,0.604395604,0.584615385,0.496969697,0,0.42950383,0,0.604395604,0.496969697,3.879884069,-1.922450871,0.221223022,0.048939626,1
37582,2121313,752950,777226,20508,741915.8,20508,2121313,752950,1.700690565,1.268759191,764280.1208,5.84124E+11,0.636363636,0.534759358,0.525,0.558441558,0.451612903,0.541235491,0.451612903,0.636363636,0.534759358,1.374423424,0.200618587,0.059469576,0.00353663,13637,9979,109939,17202,35618,9979,109939,37275,17202,3.834761327,1.951064228,37388.64676,1397910907,0.5,0.5,0.524752475,0.545454545,0.434782609,0.500997926,0.434782609,0.545454545,0.5,1.77306857,-1.09303122,0.03722131,0.001385426,1
14813,15557,705431,958,87745,164900.8,958,705431,15557,4.74015785,2.169028395,271968.0402,73966614913,0.642857143,0.631578947,0.539144471,0.5,0.45,0.552716112,0.45,0.642857143,0.539144471,-2.233345901,-0.0070297,0.074643861,0.005571706,197038,60801,176297,92590,2327,2327,197038,105810.6,92590,-1.801144842,-0.072508618,72388.22407,5240054984,0.527559055,0.586538462,0.607142857,0.514792899,0.5,0.547206655,0.5,0.607142857,0.527559055,-2.448559477,0.521777263,0.041963049,0.001760897,0
335092,179365,13837,20720,1895855,488973.8,13837,1895855,179365,4.444169105,2.087903562,713283.7483,5.08774E+11,0.603305785,0.502392344,0.5,0.526315789,0.535276074,0.533457999,0.5,0.603305785,0.526315789,2.554773559,1.547828164,0.037463428,0.001403508,140044,4035203,228253,57260,27352,27352,4035203,897622.4,140044,4.960085966,2.225043773,1570348.495,2.46599E+12,0.568421053,0.525608732,0.606060606,0.553191489,0.76,0.602656376,0.525608732,0.76,0.568421053,3.12806192,1.717688005,0.082853819,0.006864755,0
31761,3220,92030,30396,25434,36568.2,3220,92030,30396,3.205857814,1.518945499,29574.61525,874657867.4,0.461538462,0,0.525252525,0.54,0,0.305358197,0,0.54,0.461538462,-3.271615004,-0.55969062,0.250714907,0.062857965,185942,122885,361347,565401,9411,9411,565401,248997.2,185942,-0.38612597,0.687546575,194943.9072,38003126936,0.472222222,0.670731707,0.56626506,0.487179487,0.5,0.539279695,0.472222222,0.670731707,0.5,1.189778745,1.360996636,0.073159924,0.005352374,0
1392322,167512,50645,31701,27308,333897.6,27308,1392322,50645,4.806612911,2.185764905,531695.0972,2.827E+11,0.51732991,0.555160142,0.65060241,0.625,0.533333333,0.576285159,0.51732991,0.65060241,0.555160142,-2.448297374,0.485237094,0.052274346,0.002732607,3366426,13607,143782,6677,8887,6677,3366426,707875.8,13607,4.968908865,2.227655292,1330290.588,1.76967E+12,0.51035503,0.444444444,0.333333333,0.5,0.5,0.457626561,0.333333333,0.51035503,0.5,2.455133295,-1.659334483,0.066323273,0.004398777,1
394619,303759,316842,35180,10470,212174,10470,394619,303759,-2.934191449,-0.436562565,157886.5163,24928152025,0.517241379,0.648648649,0.556756757,0.35,0.45,0.504529357,0.35,0.648648649,0.517241379,-0.020885332,-0.20972202,0.100511134,0.010102488,90187,25401,1171744,14274,22884,14274,1171744,264898,25401,4.926950368,2.21657284,454232.4471,2.06327E+11,0.333333333,0.4,0.481012658,0.666666667,0.605263158,0.497255163,0.333333333,0.666666667,0.481012658,-2.018402241,0.123863616,0.124063481,0.015391747,0
147695,574,28220,54259,159630,78075.6,574,159630,54259,-2.779613342,0.313173902,64120.65238,4111458061,0.591836735,0,0.510638298,0.540540541,0.56,0.440603115,0,0.591836735,0.540540541,4.720550185,-2.157150831,0.221878681,0.049230149,41698,8315,11123,101655,517329,8315,517329,136024,41698,4.377077843,2.076440754,193588.2093,37476394789,1,0.75,0.555555556,0.555555556,0.482142857,0.668650794,0.482142857,1,0.555555556,0.726665464,1.234983986,0.188029926,0.035355253,0
9169,104568,165624,103866,467269,170099.2,9169,467269,104568,3.262571287,1.663418006,156786.2377,24581924335,0.75,0.568047337,0.57751938,0.666666667,0.497237569,0.611894191,0.497237569,0.75,0.57751938,-0.500809305,0.518161622,0.087548334,0.007664711,94646,74255,9424,188048,6189,6189,188048,74512.4,74255,0.362044784,0.883755171,66633.84631,4440069475,0.456140351,0.333333333,0.333333333,0.457364341,0.5,0.416034272,0.333333333,0.5,0.456140351,-2.854137804,-0.361312051,0.069348116,0.004809161,1
28010,38451,167619,243909,407543,177106.4,28010,407543,167619,-0.459344652,0.70015117,140789.688,19821736237,0.613636364,0.384615385,0.541666667,0.554545455,0.544378698,0.527768514,0.384615385,0.613636364,0.544378698,3.254324622,-1.530750815,0.0762262,0.005810433,2537483,66637,111858,212538,335703,66637,2537483,652843.8,212538,4.807088761,2.183529154,946849.1376,8.96523E+11,0.50693802,0.64,0.565217391,0.502512563,0.56,0.554933595,0.502512563,0.64,0.56,0.458818824,0.872264857,0.049838254,0.002483852,0
71846,38289,22513,2406,545421,136095,2406,545421,38289,4.754772277,2.169103343,205920.0531,42403068272,0.585714286,0.2,0.5,0.4,0.480769231,0.433296703,0.2,0.585714286,0.480769231,1.659297608,-1.172594696,0.130744111,0.017094022,674368,604486,89923,110863,730699,89923,730699,442067.8,604486,-3.191715074,-0.52080323,281905.5175,79470720787,0.655555556,0.507692308,0.44,0.5,0.567073171,0.534064207,0.44,0.655555556,0.507692308,0.485861438,0.723397149,0.072874772,0.005310732,0
134001,12467,19892,4117,206241,75343.6,4117,206241,19892,-1.327272488,0.939145056,80841.07275,6535279044,0.509433962,0.44,0.588235294,0.5,0.492063492,0.50594655,0.44,0.588235294,0.5,2.042164715,0.736569435,0.04766686,0.00227213,16902,60468,338,73203,197429,338,197429,69668,60468,2.313518996,1.437522288,69297.7763,4802181800,0.6,0.623529412,0,0.477777778,0.610169492,0.462295336,0,0.623529412,0.6,3.97089809,-1.988579416,0.236973607,0.05615649,1
1442585,726239,4738,155664,35618,472968.8,4738,1442585,155664,0.558193488,1.267786906,550545.0953,3.031E+11,0.594202899,0.590163934,0.5,0.55,0.434782609,0.533829888,0.434782609,0.594202899,0.55,-0.560953202,-0.835895392,0.060057843,0.003606945,32766,83427,347213,31898,1954,1954,347213,99451.6,32766,4.136888301,2.008283301,126616.5386,16031747852,0.25,0.507246377,0.561702128,0.456521739,0,0.355094049,0,0.561702128,0.456521739,0.128805741,-1.101691971,0.206524259,0.04265227,1
891007,370121,35831,227737,58256,316590.4,35831,891007,227737,2.116288735,1.470680349,311858.104,97255477019,0.535528596,0.536585366,0.47826087,0.642857143,0.538461538,0.546338703,0.47826087,0.642857143,0.536585366,2.704081359,1.141480109,0.053337485,0.002844887,61549,5809,15529,8260,25355,5809,61549,23300.4,15529,2.789292727,1.666727533,20296.47333,411946829.4,0.567567568,0.363636364,0.75,0.692307692,0.75,0.624702325,0.363636364,0.75,0.692307692,0.965399601,-1.301094443,0.146553278,0.021477863,1
314239,3242261,1194550,139916,18515,981896.2,18515,3242261,314239,2.565157035,1.672628827,1203101.891,1.44745E+12,0.56,0.501158301,0.597014925,0.625,0.166666667,0.489967979,0.166666667,0.625,0.56,3.772417382,-1.909072534,0.16688088,0.027849228,93680,59937,10228,60266,5452,5452,93680,45912.6,59937,-1.873440065,0.024139391,33451.0963,1118975844,0.473684211,0.470588235,0.6,0.333333333,0.454545455,0.466430247,0.333333333,0.6,0.470588235,1.882758392,0.011823427,0.084577567,0.007153365,0
32258,2355,16536,86864,1292545,286111.6,2355,1292545,32258,4.934274479,2.218274844,504031.3992,2.54048E+11,0.590909091,0.5,0.56,0.368421053,0.536199095,0.511105848,0.368421053,0.590909091,0.536199095,2.336870183,-1.462642965,0.077293153,0.005974231,3758,44482,3595,205048,87068,3595,205048,68790.2,44482,1.742691128,1.403312338,74794.05827,5594151152,1,0.523809524,0.5,0.568493151,0.664,0.651260535,0.5,1,0.568493151,3.104818357,1.761889212,0.183169571,0.033551092,0
6881,644080,9887,26996,4369,138442.6,4369,644080,9887,4.980128135,2.230637417,252942.7809,63980050407,0.454545455,0.580838323,0.5,0.489795918,0,0.405035939,0,0.580838323,0.489795918,4.275818063,-2.006422219,0.206695046,0.042722842,99489,171918,120786,235995,133442,99489,235995,152326,133442,0.739283694,1.097847473,48015.56758,2305494730,0.586206897,0.496124031,0.481751825,0.497536946,0.468085106,0.505940961,0.468085106,0.586206897,0.496124031,3.79965049,1.859991663,0.04153986,0.00172556,0
212358,982241,6196,16560,377625,318996,6196,982241,212358,2.203026155,1.499397389,358891.1609,1.28803E+11,0.492063492,0.567567568,0.75,0.411764706,0.56056338,0.556391829,0.411764706,0.75,0.56056338,1.466688578,0.842690215,0.111965676,0.012536313,91742,74174,294743,178811,34737,34737,294743,134841.4,91742,0.358186734,1.069494529,92801.75646,8612166002,0.607843137,0.64,0.616666667,0.583333333,0.545454545,0.598659537,0.545454545,0.64,0.607843137,0.264181706,-0.687310584,0.032197182,0.001036659,0
264086,89498,17648,40237,531292,188552.2,17648,531292,89498,0.998782876,1.32683489,191934.0012,36838660823,0.528061224,0.566929134,0.411764706,0.571428571,0.510869565,0.51781064,0.411764706,0.571428571,0.528061224,2.096686971,-1.421437663,0.057769373,0.0033373,8483,32313,679157,561,119680,561,679157,168038.8,32313,4.441923828,2.095200122,259040.0539,67101749500,0.75,0.666666667,0.587155963,0,0.333333333,0.467431193,0,0.75,0.587155963,0.197638695,-1.070116659,0.272157337,0.074069616,1
9193,348916,211465,45424,38621,130723.8,9193,348916,45424,-0.598843745,1.044355656,130119.7099,16931138903,0.583333333,0.833333333,0.48,0.5,0.511627907,0.581658915,0.48,0.833333333,0.511627907,3.523229727,1.875182724,0.130575551,0.017049974,0,22674,200614,55950,42032,0,200614,64254,42032,3.699304282,1.842468527,70730.89313,5002859243,0,0.333333333,0.507537688,0.422535211,0.444444444,0.341570135,0,0.507537688,0.422535211,3.149145833,-1.73004122,0.179678434,0.03228434,1
65995,20012,57185,13712,17391,34859,13712,65995,20012,-2.863147296,0.642846226,22093.7132,488132162.8,0.476635514,0.454545455,0.333333333,0.307692308,1,0.514441322,0.307692308,1,0.454545455,3.693310126,1.862927566,0.251527049,0.063265856,41062,2236167,1096,17874,12381,1096,2236167,461716,17874,4.995670763,2.234865251,887321.203,7.87339E+11,0.5,0.556547619,0.5,0.62962963,0.631578947,0.563551239,0.5,0.631578947,0.556547619,-3.011781894,0.133409506,0.05851614,0.003424139,1
185563,1436159,10366,10803,28065,334191.2,10366,1436159,28065,4.705608543,2.160922551,554901.6692,3.07916E+11,0.483221477,0.515748031,1,0.6875,0.634146341,0.66412317,0.483221477,1,0.634146341,2.00226588,1.376551485,0.183847184,0.033799787,28992,45166,34404,48258,45405,28992,48258,40445,45166,-1.847343151,-0.742104616,7424.24811,55119460,0.5625,0.517241379,0.625,0.526315789,0.5,0.546211434,0.5,0.625,0.526315789,1.087428491,1.237388134,0.044370154,0.001968711,1
138082,145005,223599,6708,1842,103047.2,1842,223599,138082,-2.070381142,-0.02895106,86074.81007,7408872928,0.451957295,0.629268293,0.5625,0.636363636,1,0.656017845,0.451957295,1,0.629268293,2.966544719,1.493808177,0.184288819,0.033962369,39708,24342,156211,171252,22785,22785,171252,82859.6,39708,-3.154433313,0.596772504,66466.49068,4417794383,0.25,0.4,0.485477178,0.491525424,0.40625,0.40665052,0.25,0.491525424,0.40625,1.593410247,-1.234349722,0.087179317,0.007600233,1
64982,687658,33803,473332,534527,358860.4,33803,687658,473332,-2.690224542,-0.285043314,262334.5919,68819438122,0.347826087,0.546684709,0.5,0.570230608,0.486111111,0.490170503,0.347826087,0.570230608,0.5,2.277821331,-1.40616375,0.077431914,0.005995701,1364940,279543,126654,1296,250,250,1364940,354536.6,126654,4.191965259,2.025492412,515512.845,2.65753E+11,0.566666667,0.563451777,0.461538462,0.333333333,0,0.384998048,0,0.566666667,0.461538462,1.821476414,-1.440369079,0.210523345,0.044320079,1
79775,104707,107249,3062,88539,76666.4,3062,107249,88539,3.615638381,-1.855193314,38183.24343,1457960079,0.541666667,0.615853659,0.595505618,1,0.666666667,0.683938522,0.541666667,1,0.615853659,3.859019669,1.904658895,0.16302784,0.026578077,14410,138,149948,18274,2630,138,149948,37080,14410,4.711838287,2.155576186,56847.68038,3231658765,0.526315789,0,0.507537688,0,0.5,0.306770696,0,0.526315789,0.5,-3.325221737,-0.60320897,0.250623829,0.062812303,1
25675,3242261,333290,180681,127284,781838.2,25675,3242261,180681,4.86951751,2.200179074,1234219.576,1.5233E+12,0.5,0.501158301,0.485,0.592814371,0.413793103,0.498553155,0.413793103,0.592814371,0.5,1.876525181,0.363459666,0.057029837,0.003252402,593930,164752,118030,36568,777316,36568,777316,338119.2,164752,-2.206044799,0.693015578,292493.2692,85552312548,0.553932584,0.529411765,0.5,0.625,0.466019417,0.534872753,0.466019417,0.625,0.529411765,0.599867989,0.708405181,0.053801321,0.002894582,0
231261,136414,66679,0,15627,89996.2,0,231261,66679,-0.414077951,0.85178802,85187.01969,7256828323,0.395348837,0.25,0.4,0,0.333333333,0.275736434,0,0.4,0.333333333,2.351482644,-1.573051363,0.148161337,0.021951782,63124,89000,198372,8627,254155,8627,254155,122655.6,89000,-1.785856569,0.396246305,90226.71207,8140859571,0.64,0.608695652,0.563380282,0.5,0.562962963,0.575007779,0.5,0.64,0.563380282,0.00949691,-0.313818718,0.047466419,0.002253061,0
103890,175995,183919,1898,252382,143616.8,1898,252382,175995,0.403533001,-0.738118652,85046.95268,7232984161,0.549668874,0.461538462,0.556034483,0.333333333,0.638211382,0.507757307,0.333333333,0.638211382,0.549668874,0.529959637,-0.804137064,0.103600613,0.010733087,203719,2324546,85223,331809,49706,49706,2324546,599000.6,203719,4.737373047,2.16486114,868428.2125,7.54168E+11,0.483870968,0.543159609,0.510638298,0.611111111,0.428571429,0.515470283,0.428571429,0.611111111,0.510638298,0.325953107,0.276089806,0.060806484,0.003697428,0
5620,35524,71638,255591,116982,97071,5620,255591,71638,1.754631254,1.322646278,87547.92336,7664638884,0.6,0.818181818,0.692307692,0.95,0.64516129,0.74113016,0.6,0.95,0.692307692,-0.619211361,0.831491148,0.127338091,0.016214989,966608,55592,26135,149487,52277,26135,966608,250019.8,55592,4.720886999,2.163604225,360731.0024,1.30127E+11,0.535714286,0.580645161,0,0.533333333,0.567164179,0.443371392,0,0.580645161,0.535714286,4.868367482,-2.19884894,0.2224263,0.049473459,1
33123,91266,1749,8416,29097,32730.2,1749,91266,29097,2.447525516,1.478728458,31593.69998,998161878.2,0.522727273,0.613793103,0.333333333,0.666666667,0.483870968,0.524078269,0.333333333,0.666666667,0.522727273,0.190120076,-0.659499825,0.115223509,0.013276457,1346566,5355,1619684,175823,37200,5355,1619684,636925.6,175823,-2.895987691,0.647710945,698651.7582,4.88114E+11,0.587412587,0.666666667,0.536407767,0.576470588,0.603448276,0.594081177,0.536407767,0.666666667,0.587412587,1.532918044,0.720340002,0.042514047,0.001807444,0
164339,92270,524647,2265,393889,235482,2265,524647,164339,-1.805062997,0.495082475,194252.5919,37734069471,0.572327044,0.41509434,0.582537517,0.5,0.574036511,0.528799082,0.41509434,0.582537517,0.572327044,0.680791158,-1.313206045,0.0641671,0.004117417,48170,19439,129229,14131,40665,14131,129229,50326.8,40665,3.225294088,1.731563813,41443.33832,1717550291,0.423076923,0.740740741,0.454545455,0.25,0.538461538,0.481364931,0.25,0.740740741,0.454545455,1.024751551,0.365609543,0.160113922,0.025636468,0
112563,21952,97709,9114,3261,48919.8,3261,112563,21952,-2.974359551,0.580047407,46534.57405,2165466582,0.605405405,0,0.528301887,0.5,0,0.326741458,0,0.605405405,0.5,-3.206410681,-0.532026329,0.269005087,0.072363737,8992,31035,143329,182019,14490,8992,182019,75973,31035,-2.539343116,0.692549334,72206.12487,5213724469,0.333333333,0.615384615,0.727272727,0.546875,0.25,0.494573135,0.25,0.727272727,0.546875,-2.012891605,-0.230537059,0.177366452,0.031458858,0
5239,310837,32907,12796,262984,124952.6,5239,310837,32907,-2.968232527,0.646221247,133408.035,17797703795,0.5,0.550802139,0.525,0.5,0.570957096,0.529351847,0.5,0.570957096,0.525,-1.932674926,0.422042096,0.02804679,0.000786622,6461,74888,189214,617111,74447,6461,617111,192424.2,74888,3.583084456,1.865242432,220311.0861,48536974653,0.666666667,0.547368421,0.596428571,0.480662983,0.423728814,0.542971091,0.423728814,0.666666667,0.547368421,-1.017170747,0.052144437,0.085180579,0.007255731,1
176677,57862,1575595,123468,162904,419301.2,57862,1575595,162904,4.901119835,2.207431179,579616.5898,3.35955E+11,0.605691057,0.454545455,0.564655172,0.478787879,0.539215686,0.52857905,0.454545455,0.605691057,0.539215686,-1.758713587,-0.039605246,0.055355253,0.003064204,1173886,199148,79743,58002,26367,26367,1173886,307429.2,79743,4.629619513,2.140170978,437155.1438,1.91105E+11,0.537572254,0.570552147,0.571428571,0.571428571,0.631578947,0.576512098,0.537572254,0.631578947,0.571428571,2.699188117,1.134854613,0.030449548,0.000927175,1
42822,79155,795810,133785,4391,211192.6,4391,795810,79155,4.584095622,2.121453426,295404.4446,87263785888,0,0.357142857,0.584229391,0.612149533,0.5,0.410704356,0,0.612149533,0.5,1.927983993,-1.473295588,0.223701458,0.050042342,13095,27022,129229,40390,74321,13095,129229,56811.4,40390,0.644484263,1.127807445,41518.88544,1723817848,0.363636364,0.578947368,0.454545455,0.639344262,0.469026549,0.5011,0.363636364,0.639344262,0.469026549,-1.152743211,0.124045829,0.097225482,0.009452794,0
684422,11754,23474,19135,289131,205583.2,11754,684422,23474,1.647229013,1.51106128,261443.4096,68352656410,0.565517241,0.571428571,0.2,0.486486486,0.504087193,0.465503899,0.2,0.571428571,0.504087193,3.854044666,-1.914697887,0.13685318,0.018728793,123276,705431,56628,723032,422611,56628,723032,406195.6,422611,-2.878915435,-0.091629871,280156.2426,78487520274,0.518518519,0.539144471,0.554347826,0.614173228,0.49122807,0.543482423,0.49122807,0.614173228,0.539144471,1.114161713,0.836422589,0.041201405,0.001697556,0
5045,166221,300896,169509,1653376,459009.4,5045,1653376,169509,4.535344841,2.101296112,604504.8598,3.65426E+11,0.571428571,0.573770492,0.571428571,0.526717557,0.542458809,0.5571608,0.526717557,0.573770492,0.571428571,-1.613605275,-0.897187419,0.019109998,0.000365192,263353,8601,1165,163572,217654,1165,263353,130869,163572,-2.799730426,-0.238115044,107634.3106,11585144826,0.485915493,0.666666667,0,0.45,0.516759777,0.423868387,0,0.666666667,0.485915493,3.308833536,-1.603740669,0.224400057,0.050355386,1
